danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_artist
0.532,0.548,1,-6.521,1,0.0291,0.174,0.0033,0.108,0.443,130.114,audio_features,64TjzuxG5PJ7payjphrOC0,spotify:track:64TjzuxG5PJ7payjphrOC0,https://api.spotify.com/v1/tracks/64TjzuxG5PJ7payjphrOC0,https://api.spotify.com/v1/audio-analysis/64TjzuxG5PJ7payjphrOC0,231469,4,South - Hippo Campus
0.392,0.393,3,-7.702,1,0.0567,0.378,0.854,0.0629,0.336,119.965,audio_features,7zMmSFncdGYsdmk8qqbh8A,spotify:track:7zMmSFncdGYsdmk8qqbh8A,https://api.spotify.com/v1/tracks/7zMmSFncdGYsdmk8qqbh8A,https://api.spotify.com/v1/audio-analysis/7zMmSFncdGYsdmk8qqbh8A,241141,4,Friend (Lover) - Evenings
0.632,0.375,7,-9.173,1,0.0321,0.643,3.52e-06,0.119,0.0994,116.788,audio_features,5YjPX3hWrHj1jAl9MWDkSt,spotify:track:5YjPX3hWrHj1jAl9MWDkSt,https://api.spotify.com/v1/tracks/5YjPX3hWrHj1jAl9MWDkSt,https://api.spotify.com/v1/audio-analysis/5YjPX3hWrHj1jAl9MWDkSt,255333,5,Monsters - Luke Mitrani
0.611,0.748,2,-5.277,1,0.0653,0.37,0.0,0.106,0.594,76.919,audio_features,3xgkq8uCVU2VGOHhdWtkCI,spotify:track:3xgkq8uCVU2VGOHhdWtkCI,https://api.spotify.com/v1/tracks/3xgkq8uCVU2VGOHhdWtkCI,https://api.spotify.com/v1/audio-analysis/3xgkq8uCVU2VGOHhdWtkCI,218774,4,Wash It All Away - San Cisco
0.553,0.77,9,-5.944,1,0.0423,0.00333,2e-05,0.157,0.872,154.926,audio_features,0mJpnIofFHtcuZq0HcQwLU,spotify:track:0mJpnIofFHtcuZq0HcQwLU,https://api.spotify.com/v1/tracks/0mJpnIofFHtcuZq0HcQwLU,https://api.spotify.com/v1/audio-analysis/0mJpnIofFHtcuZq0HcQwLU,191799,4,I'm Okay - Honest Men
0.571,0.399,4,-11.919,1,0.0364,0.766,0.0146,0.0926,0.611,141.922,audio_features,3HAgxyWGeJtIVabS2mTREt,spotify:track:3HAgxyWGeJtIVabS2mTREt,https://api.spotify.com/v1/tracks/3HAgxyWGeJtIVabS2mTREt,https://api.spotify.com/v1/audio-analysis/3HAgxyWGeJtIVabS2mTREt,129464,4,Vagabond - Caamp
0.425,0.294,10,-10.754,1,0.0498,0.793,8.43e-06,0.367,0.312,186.027,audio_features,26jTwp6phFiELR3454BUTk,spotify:track:26jTwp6phFiELR3454BUTk,https://api.spotify.com/v1/tracks/26jTwp6phFiELR3454BUTk,https://api.spotify.com/v1/audio-analysis/26jTwp6phFiELR3454BUTk,236348,4,Iffy - Caamp
0.423,0.532,1,-10.343,1,0.0296,0.411,0.145,0.083,0.402,133.919,audio_features,3AkQyzLlpRfSYla0iawIPn,spotify:track:3AkQyzLlpRfSYla0iawIPn,https://api.spotify.com/v1/tracks/3AkQyzLlpRfSYla0iawIPn,https://api.spotify.com/v1/audio-analysis/3AkQyzLlpRfSYla0iawIPn,138452,4,See the World - Caamp
0.503,0.61,0,-8.88,1,0.0361,0.459,0.792,0.149,0.861,150.638,audio_features,7L0gmdxbhrmql7ZZukgiO8,spotify:track:7L0gmdxbhrmql7ZZukgiO8,https://api.spotify.com/v1/tracks/7L0gmdxbhrmql7ZZukgiO8,https://api.spotify.com/v1/audio-analysis/7L0gmdxbhrmql7ZZukgiO8,132404,4,Mockingbird Song - Caamp
0.654,0.425,0,-9.432,1,0.0339,0.802,0.171,0.107,0.745,135.889,audio_features,1kAvkf8WQgVGuwxvSqrVwQ,spotify:track:1kAvkf8WQgVGuwxvSqrVwQ,https://api.spotify.com/v1/tracks/1kAvkf8WQgVGuwxvSqrVwQ,https://api.spotify.com/v1/audio-analysis/1kAvkf8WQgVGuwxvSqrVwQ,196029,4,John Henry - Caamp
0.484,0.645,0,-7.867,1,0.0258,0.0329,0.00613,0.12,0.296,140.276,audio_features,3U7yXavrls4c3xd7QKwChE,spotify:track:3U7yXavrls4c3xd7QKwChE,https://api.spotify.com/v1/tracks/3U7yXavrls4c3xd7QKwChE,https://api.spotify.com/v1/audio-analysis/3U7yXavrls4c3xd7QKwChE,138544,4,Ohio - Caamp
0.496,0.838,3,-9.342,1,0.0378,0.295,0.0759,0.0994,0.721,141.41,audio_features,6K9C0hk2QVGtHZvUehNFNl,spotify:track:6K9C0hk2QVGtHZvUehNFNl,https://api.spotify.com/v1/tracks/6K9C0hk2QVGtHZvUehNFNl,https://api.spotify.com/v1/audio-analysis/6K9C0hk2QVGtHZvUehNFNl,166000,4,I Keep Going - Caamp
0.505,0.554,1,-9.994,1,0.0376,0.687,0.0613,0.092,0.719,82.214,audio_features,2lkhByonBkll8JmfScz0K5,spotify:track:2lkhByonBkll8JmfScz0K5,https://api.spotify.com/v1/tracks/2lkhByonBkll8JmfScz0K5,https://api.spotify.com/v1/audio-analysis/2lkhByonBkll8JmfScz0K5,233840,4,Keep the Blues Away - Caamp
0.451,0.507,3,-9.219,1,0.0477,0.828,0.0216,0.11,0.0792,155.908,audio_features,0JoNMwglQorgs5Rz2xYK6b,spotify:track:0JoNMwglQorgs5Rz2xYK6b,https://api.spotify.com/v1/tracks/0JoNMwglQorgs5Rz2xYK6b,https://api.spotify.com/v1/audio-analysis/0JoNMwglQorgs5Rz2xYK6b,180273,4,Through a Glass - Henry Jamison
0.472,0.347,3,-8.011,1,0.0305,0.344,0.0379,0.101,0.363,116.904,audio_features,2Dmw4LdpDKYFjKZ7hj1XAh,spotify:track:2Dmw4LdpDKYFjKZ7hj1XAh,https://api.spotify.com/v1/tracks/2Dmw4LdpDKYFjKZ7hj1XAh,https://api.spotify.com/v1/audio-analysis/2Dmw4LdpDKYFjKZ7hj1XAh,258480,3,Darlin' - Houndmouth
0.58,0.469,4,-10.02,1,0.0332,0.57,0.0122,0.193,0.56,152.867,audio_features,3GgdEZJy5bxm2ZjC90ibDC,spotify:track:3GgdEZJy5bxm2ZjC90ibDC,https://api.spotify.com/v1/tracks/3GgdEZJy5bxm2ZjC90ibDC,https://api.spotify.com/v1/audio-analysis/3GgdEZJy5bxm2ZjC90ibDC,179068,4,So Cool - Caamp
0.611,0.592,1,-10.922,1,0.0351,0.612,0.00461,0.103,0.322,130.843,audio_features,4N001yHNZwq5A4kw9gkHyq,spotify:track:4N001yHNZwq5A4kw9gkHyq,https://api.spotify.com/v1/tracks/4N001yHNZwq5A4kw9gkHyq,https://api.spotify.com/v1/audio-analysis/4N001yHNZwq5A4kw9gkHyq,265213,4,Chin Up - Yoke Lore
0.656,0.368,7,-9.978,1,0.028,0.883,0.00287,0.109,0.522,116.197,audio_features,53DVsTZvB16BDP30XmfSef,spotify:track:53DVsTZvB16BDP30XmfSef,https://api.spotify.com/v1/tracks/53DVsTZvB16BDP30XmfSef,https://api.spotify.com/v1/audio-analysis/53DVsTZvB16BDP30XmfSef,188947,4,Old Ties and Companions - Mandolin Orange
0.388,0.59,6,-7.173,1,0.0565,0.751,0.0,0.25,0.747,155.208,audio_features,0KlO835SZ6WZKHKsaCtqSh,spotify:track:0KlO835SZ6WZKHKsaCtqSh,https://api.spotify.com/v1/tracks/0KlO835SZ6WZKHKsaCtqSh,https://api.spotify.com/v1/audio-analysis/0KlO835SZ6WZKHKsaCtqSh,133477,4,Common Man - Caamp
0.711,0.464,4,-4.816,0,0.0488,0.648,0.00373,0.0846,0.507,127.274,audio_features,0qI1W6chJgvrSAzAkX9JBa,spotify:track:0qI1W6chJgvrSAzAkX9JBa,https://api.spotify.com/v1/tracks/0qI1W6chJgvrSAzAkX9JBa,https://api.spotify.com/v1/audio-analysis/0qI1W6chJgvrSAzAkX9JBa,234973,4,All The Time - Bahamas
0.544,0.296,10,-9.424,1,0.033,0.84,9.07e-05,0.1,0.389,158.253,audio_features,54YE9pzrjZToZSneNAXV99,spotify:track:54YE9pzrjZToZSneNAXV99,https://api.spotify.com/v1/tracks/54YE9pzrjZToZSneNAXV99,https://api.spotify.com/v1/audio-analysis/54YE9pzrjZToZSneNAXV99,209899,4,Cardinal - Mt. Joy
0.631,0.277,5,-10.985,1,0.0537,0.772,0.0,0.114,0.214,114.765,audio_features,04M3DsiMNyn8s5XQJrW5sL,spotify:track:04M3DsiMNyn8s5XQJrW5sL,https://api.spotify.com/v1/tracks/04M3DsiMNyn8s5XQJrW5sL,https://api.spotify.com/v1/audio-analysis/04M3DsiMNyn8s5XQJrW5sL,237493,4,Cold Love - Rainbow Kitten Surprise
0.342,0.358,1,-14.216,1,0.0599,0.649,6.65e-06,0.795,0.187,78.528,audio_features,7kfpyjz5awLGwUCrMiODWw,spotify:track:7kfpyjz5awLGwUCrMiODWw,https://api.spotify.com/v1/tracks/7kfpyjz5awLGwUCrMiODWw,https://api.spotify.com/v1/audio-analysis/7kfpyjz5awLGwUCrMiODWw,227944,4,Send the Fisherman - Caamp
0.479,0.838,5,-5.681,1,0.0381,0.00919,0.000379,0.0793,0.276,150.052,audio_features,0IREGCigdEmhoBup3ffrPb,spotify:track:0IREGCigdEmhoBup3ffrPb,https://api.spotify.com/v1/tracks/0IREGCigdEmhoBup3ffrPb,https://api.spotify.com/v1/audio-analysis/0IREGCigdEmhoBup3ffrPb,270136,4,Mansion Door - Shakey Graves
0.498,0.502,2,-8.052,1,0.0371,0.891,0.000907,0.0716,0.286,81.169,audio_features,7412fpVfB2PSSb1nENQczC,spotify:track:7412fpVfB2PSSb1nENQczC,https://api.spotify.com/v1/tracks/7412fpVfB2PSSb1nENQczC,https://api.spotify.com/v1/audio-analysis/7412fpVfB2PSSb1nENQczC,215180,4,Sheep - Mt. Joy
0.535,0.425,0,-8.392,1,0.0292,0.482,0.000335,0.0842,0.239,64.712,audio_features,2eEj2cIxdU4wm47z7UBMIC,spotify:track:2eEj2cIxdU4wm47z7UBMIC,https://api.spotify.com/v1/tracks/2eEj2cIxdU4wm47z7UBMIC,https://api.spotify.com/v1/audio-analysis/2eEj2cIxdU4wm47z7UBMIC,201000,4,The Muse - The Wood Brothers
0.624,0.476,4,-10.993,1,0.0416,0.0238,0.141,0.0997,0.184,119.968,audio_features,37ZvpHeZKazqOnLfAGm9nb,spotify:track:37ZvpHeZKazqOnLfAGm9nb,https://api.spotify.com/v1/tracks/37ZvpHeZKazqOnLfAGm9nb,https://api.spotify.com/v1/audio-analysis/37ZvpHeZKazqOnLfAGm9nb,206627,4,All's Well That Ends - Rainbow Kitten Surprise
0.539,0.836,11,-5.365,1,0.0654,0.217,0.000168,0.303,0.759,135.596,audio_features,40rjypnguxfhPy4Bbv5SWc,spotify:track:40rjypnguxfhPy4Bbv5SWc,https://api.spotify.com/v1/tracks/40rjypnguxfhPy4Bbv5SWc,https://api.spotify.com/v1/audio-analysis/40rjypnguxfhPy4Bbv5SWc,168760,4,The Way We Move - Langhorne Slim
0.681,0.419,6,-6.156,0,0.0258,0.0994,0.15,0.123,0.59,95.981,audio_features,4FE9SgxcOoCNuGnaaU8TXz,spotify:track:4FE9SgxcOoCNuGnaaU8TXz,https://api.spotify.com/v1/tracks/4FE9SgxcOoCNuGnaaU8TXz,https://api.spotify.com/v1/audio-analysis/4FE9SgxcOoCNuGnaaU8TXz,311227,3,When the Night is Over - Lord Huron
0.842,0.369,7,-7.813,0,0.0536,0.511,0.00354,0.265,0.583,77.285,audio_features,5xYK0S57hp6bEdJlMo7ozl,spotify:track:5xYK0S57hp6bEdJlMo7ozl,https://api.spotify.com/v1/tracks/5xYK0S57hp6bEdJlMo7ozl,https://api.spotify.com/v1/audio-analysis/5xYK0S57hp6bEdJlMo7ozl,186947,4,No Depression - Bahamas
0.837,0.308,0,-8.21,1,0.0482,0.783,0.0,0.0901,0.171,119.956,audio_features,2yPiN3T8Z0YE4uovhPyaB3,spotify:track:2yPiN3T8Z0YE4uovhPyaB3,https://api.spotify.com/v1/tracks/2yPiN3T8Z0YE4uovhPyaB3,https://api.spotify.com/v1/audio-analysis/2yPiN3T8Z0YE4uovhPyaB3,210417,4,Mr. Redundant - Rainbow Kitten Surprise
0.4,0.43,7,-7.193,1,0.029,0.472,1.23e-05,0.606,0.729,149.218,audio_features,4jEAQtOfv9yfGYefR48wwE,spotify:track:4jEAQtOfv9yfGYefR48wwE,https://api.spotify.com/v1/tracks/4jEAQtOfv9yfGYefR48wwE,https://api.spotify.com/v1/audio-analysis/4jEAQtOfv9yfGYefR48wwE,192661,4,Asshole - Demo - Ruston Kelly
0.649,0.888,6,-4.807,1,0.0293,0.013,2.23e-06,0.0888,0.553,100.975,audio_features,2lwwrWVKdf3LR9lbbhnr6R,spotify:track:2lwwrWVKdf3LR9lbbhnr6R,https://api.spotify.com/v1/tracks/2lwwrWVKdf3LR9lbbhnr6R,https://api.spotify.com/v1/audio-analysis/2lwwrWVKdf3LR9lbbhnr6R,208467,4,Float On - Modest Mouse
0.555,0.806,6,-4.36,1,0.0268,0.0628,0.146,0.114,0.566,99.994,audio_features,2Gqf7gIdk5f6qqfOv0d5jz,spotify:track:2Gqf7gIdk5f6qqfOv0d5jz,https://api.spotify.com/v1/tracks/2Gqf7gIdk5f6qqfOv0d5jz,https://api.spotify.com/v1/audio-analysis/2Gqf7gIdk5f6qqfOv0d5jz,248747,4,Dim the Lights - Wild Ones
0.628,0.863,2,-5.045,1,0.0284,0.237,2.79e-05,0.341,0.693,91.034,audio_features,6vaYC0QW7vHOVeJZvwvVnK,spotify:track:6vaYC0QW7vHOVeJZvwvVnK,https://api.spotify.com/v1/tracks/6vaYC0QW7vHOVeJZvwvVnK,https://api.spotify.com/v1/audio-analysis/6vaYC0QW7vHOVeJZvwvVnK,152979,4,Honestly - The Bantams
0.76,0.629,9,-7.975,0,0.0342,0.0272,0.0018,0.11,0.752,87.039,audio_features,7k2zFjj5UwedYJBoW5Cwz0,spotify:track:7k2zFjj5UwedYJBoW5Cwz0,https://api.spotify.com/v1/tracks/7k2zFjj5UwedYJBoW5Cwz0,https://api.spotify.com/v1/audio-analysis/7k2zFjj5UwedYJBoW5Cwz0,194192,4,Back On Me - Electric Guest
0.822,0.556,8,-8.877,1,0.0807,0.51,0.0215,0.113,0.925,140.031,audio_features,1F720pMdxXgAWm63LswHb8,spotify:track:1F720pMdxXgAWm63LswHb8,https://api.spotify.com/v1/tracks/1F720pMdxXgAWm63LswHb8,https://api.spotify.com/v1/audio-analysis/1F720pMdxXgAWm63LswHb8,196383,4,Never Say No - Robby Hunter Band
0.31,0.932,11,-4.764,0,0.262,0.000261,3.71e-06,0.349,0.304,135.944,audio_features,5ZSKZ0wMdlMi4bQ3XZXXsp,spotify:track:5ZSKZ0wMdlMi4bQ3XZXXsp,https://api.spotify.com/v1/tracks/5ZSKZ0wMdlMi4bQ3XZXXsp,https://api.spotify.com/v1/audio-analysis/5ZSKZ0wMdlMi4bQ3XZXXsp,222560,4,Stick Up - grandson
0.379,0.781,8,-5.756,1,0.0738,0.316,0.0052,0.13,0.422,147.727,audio_features,5MoLSEv2WjI8a7G3HLYH4o,spotify:track:5MoLSEv2WjI8a7G3HLYH4o,https://api.spotify.com/v1/tracks/5MoLSEv2WjI8a7G3HLYH4o,https://api.spotify.com/v1/audio-analysis/5MoLSEv2WjI8a7G3HLYH4o,337703,4,Chasing Waves - Vista Kicks
0.401,0.635,4,-6.799,1,0.044,0.218,0.000236,0.121,0.404,152.425,audio_features,0WPcX3Q2MXyoGM56qiLjYX,spotify:track:0WPcX3Q2MXyoGM56qiLjYX,https://api.spotify.com/v1/tracks/0WPcX3Q2MXyoGM56qiLjYX,https://api.spotify.com/v1/audio-analysis/0WPcX3Q2MXyoGM56qiLjYX,213586,4,I Can't Slow Her Down - Edit - L.A. Salami
0.654,0.847,2,-5.593,1,0.0855,0.0279,0.00507,0.103,0.865,162.048,audio_features,2BumnGx12OJEcZT5hs62cn,spotify:track:2BumnGx12OJEcZT5hs62cn,https://api.spotify.com/v1/tracks/2BumnGx12OJEcZT5hs62cn,https://api.spotify.com/v1/audio-analysis/2BumnGx12OJEcZT5hs62cn,168920,4,Body Like a Weapon - Magic City Hippies
0.672,0.205,1,-13.298,0,0.0356,0.805,0.0298,0.11,0.151,127.765,audio_features,73MHuCErSYZW2Q55lL08cA,spotify:track:73MHuCErSYZW2Q55lL08cA,https://api.spotify.com/v1/tracks/73MHuCErSYZW2Q55lL08cA,https://api.spotify.com/v1/audio-analysis/73MHuCErSYZW2Q55lL08cA,188187,4,Best Of You - Acoustic Version - Kaiak
0.652,0.8,9,-7.37,1,0.0313,0.124,1.87e-05,0.121,0.933,126.985,audio_features,5czZkLGepjburbkbEaCfm4,spotify:track:5czZkLGepjburbkbEaCfm4,https://api.spotify.com/v1/tracks/5czZkLGepjburbkbEaCfm4,https://api.spotify.com/v1/audio-analysis/5czZkLGepjburbkbEaCfm4,177107,4,Cemetery - COIN
0.742,0.289,5,-7.833,0,0.115,0.543,4.57e-05,0.228,0.71,147.986,audio_features,4vcoNCrTtunmJ9q8srpVly,spotify:track:4vcoNCrTtunmJ9q8srpVly,https://api.spotify.com/v1/tracks/4vcoNCrTtunmJ9q8srpVly,https://api.spotify.com/v1/audio-analysis/4vcoNCrTtunmJ9q8srpVly,243509,4,Season 2 Episode 3 - Glass Animals
0.622,0.829,9,-5.066,1,0.0482,0.0289,0.00532,0.0749,0.752,86.069,audio_features,5v6fwkgHeF0N32LmEoQyQB,spotify:track:5v6fwkgHeF0N32LmEoQyQB,https://api.spotify.com/v1/tracks/5v6fwkgHeF0N32LmEoQyQB,https://api.spotify.com/v1/audio-analysis/5v6fwkgHeF0N32LmEoQyQB,202613,4,TenTwentyTen - Generationals
0.797,0.606,7,-6.41,1,0.0938,0.00549,9.62e-05,0.0954,0.77,99.982,audio_features,6HGDxEtcoUsztb2xeVOXTP,spotify:track:6HGDxEtcoUsztb2xeVOXTP,https://api.spotify.com/v1/tracks/6HGDxEtcoUsztb2xeVOXTP,https://api.spotify.com/v1/audio-analysis/6HGDxEtcoUsztb2xeVOXTP,222707,4,arrow - half•alive
0.767,0.856,5,-5.19,0,0.0683,0.0707,0.112,0.194,0.892,95.997,audio_features,4teYxVXijMtSFMqNgf8m8z,spotify:track:4teYxVXijMtSFMqNgf8m8z,https://api.spotify.com/v1/tracks/4teYxVXijMtSFMqNgf8m8z,https://api.spotify.com/v1/audio-analysis/4teYxVXijMtSFMqNgf8m8z,268439,4,BRNT (feat. The EMEFE Horns) - Magic City Hippies
0.631,0.425,11,-10.392,0,0.0372,0.449,0.065,0.135,0.371,121.37,audio_features,36tSorx20LUBrePqmr3UU9,spotify:track:36tSorx20LUBrePqmr3UU9,https://api.spotify.com/v1/tracks/36tSorx20LUBrePqmr3UU9,https://api.spotify.com/v1/audio-analysis/36tSorx20LUBrePqmr3UU9,224520,4,Body Talkin' - Smooth Hound Smith
0.551,0.947,2,-4.671,1,0.152,0.000652,0.000257,0.0637,0.466,127.657,audio_features,6QDbGdbJ57Mtkflsg42WV5,spotify:track:6QDbGdbJ57Mtkflsg42WV5,https://api.spotify.com/v1/tracks/6QDbGdbJ57Mtkflsg42WV5,https://api.spotify.com/v1/audio-analysis/6QDbGdbJ57Mtkflsg42WV5,282747,4,Hot for Teacher - 2015 Remaster - Van Halen
0.648,0.368,3,-11.632,1,0.0346,0.557,5.73e-05,0.125,0.61,75.61,audio_features,4pIr7uvDjTlqplPDi9XyLE,spotify:track:4pIr7uvDjTlqplPDi9XyLE,https://api.spotify.com/v1/tracks/4pIr7uvDjTlqplPDi9XyLE,https://api.spotify.com/v1/audio-analysis/4pIr7uvDjTlqplPDi9XyLE,245849,4,Dear Mexico (Thank You for Joyce) - Twain
0.424,0.296,0,-9.154,1,0.0453,0.761,4.49e-06,0.262,0.233,149.954,audio_features,2e7SEPyhuReSD8n9E1QOEq,spotify:track:2e7SEPyhuReSD8n9E1QOEq,https://api.spotify.com/v1/tracks/2e7SEPyhuReSD8n9E1QOEq,https://api.spotify.com/v1/audio-analysis/2e7SEPyhuReSD8n9E1QOEq,180531,4,Blu - Acoustic - Jon Bellion
0.751,0.684,1,-4.325,1,0.303,0.433,5.92e-06,0.18,0.864,89.984,audio_features,1JqcZQCnxjDOfZZwQidb1H,spotify:track:1JqcZQCnxjDOfZZwQidb1H,https://api.spotify.com/v1/tracks/1JqcZQCnxjDOfZZwQidb1H,https://api.spotify.com/v1/audio-analysis/1JqcZQCnxjDOfZZwQidb1H,207722,4,Broke - Samm Henshaw
0.396,0.677,3,-7.513,1,0.0354,0.0372,0.000137,0.112,0.249,135.177,audio_features,2kG5litgxXvx6ZRgwO1v7W,spotify:track:2kG5litgxXvx6ZRgwO1v7W,https://api.spotify.com/v1/tracks/2kG5litgxXvx6ZRgwO1v7W,https://api.spotify.com/v1/audio-analysis/2kG5litgxXvx6ZRgwO1v7W,239880,4,Sedona - Houndmouth
0.497,0.638,0,-6.564,1,0.0316,0.394,0.00249,0.133,0.569,82.285,audio_features,0OoODSk0hu4WWmi3yKbRP3,spotify:track:0OoODSk0hu4WWmi3yKbRP3,https://api.spotify.com/v1/tracks/0OoODSk0hu4WWmi3yKbRP3,https://api.spotify.com/v1/audio-analysis/0OoODSk0hu4WWmi3yKbRP3,339360,4,Midnight Lorry - Dispatch
0.729,0.641,1,-5.871,1,0.038,0.15,0.0,0.114,0.714,120.002,audio_features,00KiXBZT9vf1XhcqkFrzug,spotify:track:00KiXBZT9vf1XhcqkFrzug,https://api.spotify.com/v1/tracks/00KiXBZT9vf1XhcqkFrzug,https://api.spotify.com/v1/audio-analysis/00KiXBZT9vf1XhcqkFrzug,224412,4,Downward - Ripe
0.455,0.525,7,-9.225,1,0.149,0.802,0.0,0.226,0.383,83.237,audio_features,6vyFAHVKIsp3pdyhlOKMAz,spotify:track:6vyFAHVKIsp3pdyhlOKMAz,https://api.spotify.com/v1/tracks/6vyFAHVKIsp3pdyhlOKMAz,https://api.spotify.com/v1/audio-analysis/6vyFAHVKIsp3pdyhlOKMAz,171025,4,All That and More (Sailboat) - Rainbow Kitten Surprise
0.434,0.48,9,-7.565,1,0.0397,0.38,0.000189,0.0662,0.553,89.835,audio_features,6HolxVOy6oneb3vRukynF5,spotify:track:6HolxVOy6oneb3vRukynF5,https://api.spotify.com/v1/tracks/6HolxVOy6oneb3vRukynF5,https://api.spotify.com/v1/audio-analysis/6HolxVOy6oneb3vRukynF5,249640,4,Working Man - The Dip
0.753,0.405,7,-8.085,0,0.274,0.421,0.0,0.347,0.739,84.086,audio_features,00P0ap9j7WRP34eFiCYcPC,spotify:track:00P0ap9j7WRP34eFiCYcPC,https://api.spotify.com/v1/tracks/00P0ap9j7WRP34eFiCYcPC,https://api.spotify.com/v1/audio-analysis/00P0ap9j7WRP34eFiCYcPC,204000,4,Skin and Bone (feat. Shirlette Ammons & Tamisha Waden) - Phil Cook
0.656,0.884,7,-4.434,1,0.154,0.369,5.01e-05,0.152,0.846,175.378,audio_features,4B8edpeAcQf1pQgXA0jdh9,spotify:track:4B8edpeAcQf1pQgXA0jdh9,https://api.spotify.com/v1/tracks/4B8edpeAcQf1pQgXA0jdh9,https://api.spotify.com/v1/audio-analysis/4B8edpeAcQf1pQgXA0jdh9,201082,4,Long Way Home - Durand Jones & The Indications
0.654,0.47,1,-10.383,0,0.0586,0.274,0.249,0.103,0.462,77.083,audio_features,6DwiGVCgXGREeCyJZtX7S1,spotify:track:6DwiGVCgXGREeCyJZtX7S1,https://api.spotify.com/v1/tracks/6DwiGVCgXGREeCyJZtX7S1,https://api.spotify.com/v1/audio-analysis/6DwiGVCgXGREeCyJZtX7S1,202597,4,Cold War - Cautious Clay
0.794,0.385,8,-12.81,1,0.298,0.0708,1.52e-05,0.665,0.675,119.732,audio_features,2SeENh2LRR9t2xJSfXwtUX,spotify:track:2SeENh2LRR9t2xJSfXwtUX,https://api.spotify.com/v1/tracks/2SeENh2LRR9t2xJSfXwtUX,https://api.spotify.com/v1/audio-analysis/2SeENh2LRR9t2xJSfXwtUX,377600,4,75 and Sunny - Ryan Montbleau
0.586,0.259,5,-12.6,1,0.0478,0.851,0.00462,0.133,0.121,130.217,audio_features,197w0rpeAGkS7Vy4HRhrKo,spotify:track:197w0rpeAGkS7Vy4HRhrKo,https://api.spotify.com/v1/tracks/197w0rpeAGkS7Vy4HRhrKo,https://api.spotify.com/v1/audio-analysis/197w0rpeAGkS7Vy4HRhrKo,256538,4,Cuz I'm Here - Greyhounds
0.492,0.804,8,-5.053,1,0.078,0.0273,1.55e-06,0.071,0.574,159.956,audio_features,0tsUIJakq2RksuC1YixAHX,spotify:track:0tsUIJakq2RksuC1YixAHX,https://api.spotify.com/v1/tracks/0tsUIJakq2RksuC1YixAHX,https://api.spotify.com/v1/audio-analysis/0tsUIJakq2RksuC1YixAHX,196451,4,Supply & Demand - Wilder Woods
0.667,0.854,9,-4.303,0,0.0439,0.0472,0.203,0.0935,0.711,107.022,audio_features,7aEXzlEdm2u3seQJ0j4WI1,spotify:track:7aEXzlEdm2u3seQJ0j4WI1,https://api.spotify.com/v1/tracks/7aEXzlEdm2u3seQJ0j4WI1,https://api.spotify.com/v1/audio-analysis/7aEXzlEdm2u3seQJ0j4WI1,226720,4,Apollo - Radio Edit - St. Paul & The Broken Bones
0.604,0.655,9,-7.088,1,0.0273,0.109,0.0019,0.125,0.59,115.038,audio_features,7LZN7FkxHZk6maiN6NdI2i,spotify:track:7LZN7FkxHZk6maiN6NdI2i,https://api.spotify.com/v1/tracks/7LZN7FkxHZk6maiN6NdI2i,https://api.spotify.com/v1/audio-analysis/7LZN7FkxHZk6maiN6NdI2i,180413,4,Dark Days - Local Natives
0.483,0.592,4,-6.962,1,0.0445,0.408,2.42e-06,0.336,0.206,131.022,audio_features,7MzKYpIU3wozsFJDOmI8Es,spotify:track:7MzKYpIU3wozsFJDOmI8Es,https://api.spotify.com/v1/tracks/7MzKYpIU3wozsFJDOmI8Es,https://api.spotify.com/v1/audio-analysis/7MzKYpIU3wozsFJDOmI8Es,233600,4,I'm Your Wreck - Mt. Joy
0.623,0.44,5,-8.216,1,0.0348,0.866,0.0675,0.0891,0.802,86.726,audio_features,4gi81cgaU0Xmek1IuOENM5,spotify:track:4gi81cgaU0Xmek1IuOENM5,https://api.spotify.com/v1/tracks/4gi81cgaU0Xmek1IuOENM5,https://api.spotify.com/v1/audio-analysis/4gi81cgaU0Xmek1IuOENM5,265587,4,Rita Is Gone - The Marcus King Band
0.541,0.342,2,-11.753,1,0.0467,0.611,0.000527,0.0952,0.49,87.594,audio_features,5NNXPVydz9kE8xOY7ycj4r,spotify:track:5NNXPVydz9kE8xOY7ycj4r,https://api.spotify.com/v1/tracks/5NNXPVydz9kE8xOY7ycj4r,https://api.spotify.com/v1/audio-analysis/5NNXPVydz9kE8xOY7ycj4r,218520,4,Keep Me Around - The Wood Brothers
0.477,0.522,11,-7.053,0,0.0292,0.283,0.208,0.186,0.387,94.231,audio_features,6sF7pOzhRCvuTLtVDrTg1Z,spotify:track:6sF7pOzhRCvuTLtVDrTg1Z,https://api.spotify.com/v1/tracks/6sF7pOzhRCvuTLtVDrTg1Z,https://api.spotify.com/v1/audio-analysis/6sF7pOzhRCvuTLtVDrTg1Z,331879,4,Motions - Far Out Version - Liz Cooper & the Stampede
0.621,0.369,5,-7.652,0,0.0347,0.88,0.00123,0.14,0.549,112.705,audio_features,0eSGV9tSAymkT7CCLEoWHy,spotify:track:0eSGV9tSAymkT7CCLEoWHy,https://api.spotify.com/v1/tracks/0eSGV9tSAymkT7CCLEoWHy,https://api.spotify.com/v1/audio-analysis/0eSGV9tSAymkT7CCLEoWHy,134240,4,On My Own - Whitney
